timestamp;x;y;theta
1551812130024;0;0;0
1551812130042;0;0;0
1551812130062;0;0;0
1551812130084;0;0;0
1551812130103;0;0;0
1551812130123;0;0;0
1551812130143;0;0;0
1551812130165;0;0;0
1551812130183;0;0;0
1551812130204;0;0;0
1551812130223;0;0;0
1551812130245;0;0;0
1551812130267;0;0;0
1551812130285;0;0;0
1551812130304;0;0;0
1551812130324;0;0;0
1551812130343;0;0;0
1551812130366;0;0;0
1551812130385;0;0;0
1551812130404;0;0;0
1551812130423;0;0;0
1551812130443;0;0;0
1551812130466;0;0;0
1551812130485;0;0;0
1551812130507;0;0;0
1551812130523;0;0;0
1551812130543;0;0;0
1551812130566;0;0;0
1551812130583;0;0;0
1551812130606;0;0;0
1551812130624;0;0;0
1551812130644;0;0;0
1551812130665;0;0;0
1551812130683;0;0;0
1551812130704;0;0;0
1551812130725;0;0;0
1551812130744;0;0;0
1551812130779;0;0;0
1551812130786;0;0;0
1551812130804;0;0;0
1551812130824;0;0;0
1551812130844;0;0;0
1551812130864;0;0;0
1551812130884;0;0;0
1551812130904;0;0;0
1551812130924;0;0;0
1551812130943;0;0;0
1551812130964;0;0;0
1551812130984;0;0;0
1551812131003;0;0;0
1551812131023;0;0;0
1551812131044;0;0;0
1551812131062;0;0;0
1551812131082;0;0;0
1551812131102;0;0;0
1551812131123;0;0;0
1551812131143;0;0;0
1551812131165;0;0;0
1551812131183;0;0;0
1551812131207;0;0;0
1551812131223;0;0;0
1551812131244;0;0;0
1551812131268;0;0;0
1551812131284;0;0;0
1551812131306;0;0;0
1551812131323;0;0;0
1551812131343;0;0;0
1551812131363;0;0;0
1551812131383;0;0;0
1551812131405;0;0;0
1551812131425;0;0;0
1551812131443;0;0;0
1551812131465;0;0;0
1551812131482;0;0;0
1551812131502;0;0;0
1551812131524;0;0;0
1551812131543;0;0;0
1551812131563;0;0;0
1551812131583;0;0;0
1551812131606;0;0;0
1551812131624;0;0;0
1551812131643;0;0;0
1551812131663;0;0;0
1551812131687;0;0;0
1551812131704;0;0;0
1551812131723;0;0;0
1551812131743;0;0;0
1551812131763;0;0;0
1551812131784;0;0;0
1551812131804;0;0;0
1551812131822;0;0;0
1551812131843;0;0;0
1551812131863;0;0;0
1551812131883;0;0;0
1551812131904;0;0;0
1551812131924;0;0;0
1551812131943;0;0;0
1551812131963;0;0;0
1551812131984;0;0;0
1551812132004;0;0;0
1551812132023;0;0;0
1551812132045;0;0;0
1551812132063;0;0;0
1551812132084;0;0;0
1551812132104;0;0;0
1551812132124;0;0;0
1551812132143;0;0;0
1551812132163;0;0;0
1551812132183;0;0;0
1551812132203;0;0;0
1551812132223;0;0;0
1551812132244;0;0;0
1551812132264;0;0;2.6959999999999993
1551812132284;0;0;5.392
1551812132303;0;0;8.088000000000005
1551812132323;0;0;10.78400000000001
1551812132346;0;0;13.480000000000015
1551812132363;0;0;16.176000000000016
1551812132385;0;0;18.871999999999986
1551812132404;0;0;21.567999999999955
1551812132423;0;0;24.263999999999925
1551812132443;0;0;26.959999999999894
1551812132464;0;0;29.655999999999864
1551812132483;0;0;32.35199999999983
1551812132505;0;0;35.0479999999998
1551812132523;0;0;37.74399999999977
1551812132546;0;0;40.43999999999974
1551812132565;0;0;43.13599999999971
1551812132584;0;0;45.83199999999968
1551812132604;0;0;48.52799999999965
1551812132623;0;0;51.22399999999962
1551812132643;0;0;53.91999999999959
1551812132664;0;0;56.61599999999956
1551812132684;0;0;59.31199999999953
1551812132703;0;0;62.0079999999995
1551812132724;0;0;64.70399999999947
1551812132743;0;0;67.39999999999944
1551812132764;0;0;70.0959999999994
1551812132784;0;0;72.79199999999938
1551812132804;0;0;75.48799999999935
1551812132823;0;0;78.18399999999932
1551812132844;0;0;80.87999999999928
1551812132864;0;0;83.57599999999925
1551812132884;0;0;86.27199999999922
1551812132904;0;0;88.9679999999992
1551812132924;0;0;91.66399999999916
1551812132943;0;0;94.35999999999913
1551812132963;0;0;97.0559999999991
1551812132984;0;0;99.75199999999907
1551812133003;0;0;102.44799999999904
1551812133023;0;0;105.14399999999901
1551812133043;0;0;107.83999999999898
1551812133063;0;0;110.53599999999895
1551812133084;0;0;113.23199999999892
1551812133104;0;0;115.92799999999889
1551812133124;0;0;118.62399999999886
1551812133144;0;0;121.31999999999883
1551812133163;0;0;124.0159999999988
1551812133183;0;0;126.71199999999877
1551812133203;0;0;129.40799999999888
1551812133224;0;0;132.10399999999913
1551812133244;0;0;134.7999999999994
1551812133268;0;0;134.81599999999935
1551812133283;0;0;134.8319999999993
1551812133304;0;0;134.84799999999927
1551812133323;0;0;134.86399999999924
1551812133346;0;0;134.8799999999992
1551812133363;0;0;134.89599999999916
1551812133387;0;0;134.91199999999913
1551812133404;0;0;134.9279999999991
1551812133424;0;0;134.94399999999905
1551812133444;0;0;134.959999999999
1551812133464;0;0;134.97599999999898
1551812133483;0;0;134.99199999999894
1551812133505;0;0;135.0079999999989
1551812133523;0;0;135.02399999999886
1551812133543;0;0;135.03999999999883
1551812133563;0;0;135.0559999999988
1551812133583;0;0;135.07199999999875
1551812133605;0;0;135.08799999999871
1551812133623;0;0;135.10399999999868
1551812133645;0;0;135.11999999999864
1551812133664;0;0;135.1359999999986
1551812133684;0;0;135.15199999999857
1551812133703;0;0;135.16799999999853
1551812133723;0;0;135.1839999999985
1551812133743;0;0;135.19999999999845
1551812133763;0;0;135.21599999999842
1551812133784;0;0;135.23199999999838
1551812133803;0;0;135.24799999999834
1551812133823;0;0;135.2639999999983
1551812133844;0;0;135.27999999999827
1551812133863;0;0;135.29599999999823
1551812133883;0;0;135.3119999999982
1551812133903;0;0;135.32799999999816
1551812133924;0;0;135.34399999999812
1551812133945;0;0;135.35999999999808
1551812133963;0;0;135.37599999999804
1551812133983;0;0;135.391999999998
1551812134004;0;0;135.40799999999797
1551812134023;0;0;135.42399999999793
1551812134043;0;0;135.4399999999979
1551812134064;0;0;135.45599999999786
1551812134083;0;0;135.47199999999782
1551812134104;0;0;135.48799999999778
1551812134123;0;0;135.50399999999775
