timestamp;x;y;theta
1551217965669;-0.7346;2.0382;-47.616000000002636
1551217965691;-0.7346;2.0382;-47.616000000002636
1551217965710;-0.7346;2.0382;-47.616000000002636
1551217965730;-0.7346;2.0382;-47.616000000002636
1551217965750;-0.7346;2.0382;-47.616000000002636
1551217965771;-0.7346;2.0382;-47.616000000002636
1551217965790;-0.7346;2.0382;-47.616000000002636
1551217965811;-0.7346;2.0382;-47.616000000002636
1551217965830;-0.7346;2.0382;-47.616000000002636
1551217965849;-0.7346;2.0382;-47.616000000002636
1551217965870;-0.7346;2.0382;-47.616000000002636
1551217965890;-0.7346;2.0382;-47.616000000002636
1551217965910;-0.7346;2.0382;-47.616000000002636
1551217965930;-0.7346;2.0382;-47.616000000002636
1551217965950;-0.7346;2.0382;-47.616000000002636
1551217965970;-0.7346;2.0382;-47.616000000002636
1551217965990;-0.7346;2.0382;-47.616000000002636
1551217966010;-0.7346;2.0382;-47.616000000002636
1551217966031;-0.7346;2.0382;-47.616000000002636
1551217966050;-0.7346;2.0382;-47.616000000002636
1551217966070;-0.7346;2.0382;-47.616000000002636
1551217966090;-0.7346;2.0382;-47.616000000002636
1551217966110;-0.7346;2.0382;-47.616000000002636
1551217966129;-0.7346;2.0382;-47.616000000002636
1551217966150;-0.7346;2.0382;-47.616000000002636
1551217966186;-0.7346;2.0382;-47.616000000002636
1551217966190;-0.7346;2.0382;-47.616000000002636
1551217966210;-0.7346;2.0382;-47.616000000002636
1551217966230;-0.7346;2.0382;-47.616000000002636
1551217966250;-0.7346;2.0382;-47.616000000002636
1551217966270;-0.7346;2.0382;-47.616000000002636
1551217966289;-0.7346;2.0382;-47.616000000002636
1551217966310;-0.7346;2.0382;-47.616000000002636
1551217966330;-0.7346;2.0382;-47.616000000002636
1551217966349;-0.7346;2.0382;-47.616000000002636
1551217966369;-0.7346;2.0382;-47.616000000002636
1551217966390;-0.7346;2.0382;-47.616000000002636
1551217966410;-0.7346;2.0382;-47.616000000002636
1551217966431;-0.7346;2.0382;-47.616000000002636
1551217966450;-0.7346;2.0382;-47.616000000002636
1551217966470;-0.7346;2.0382;-47.616000000002636
1551217966491;-0.7346;2.0382;-47.616000000002636
1551217966510;-0.7346;2.0382;-47.616000000002636
1551217966529;-0.7346;2.0382;-47.616000000002636
1551217966549;-0.7346;2.0382;-47.616000000002636
1551217966570;-0.7346;2.0382;-47.616000000002636
1551217966591;-0.7346;2.0382;-47.616000000002636
1551217966610;-0.7346;2.0382;-47.616000000002636
1551217966630;-0.7346;2.0382;-47.616000000002636
1551217966650;-0.7346;2.0382;-47.616000000002636
1551217966669;-0.7346;2.0382;-47.616000000002636
1551217966689;-0.7346;2.0382;-47.616000000002636
1551217966710;-0.7346;2.0382;-47.616000000002636
1551217966730;-0.7346;2.0382;-47.616000000002636
1551217966750;-0.7346;2.0382;-47.616000000002636
1551217966770;-0.7346;2.0382;-47.616000000002636
1551217966790;-0.7346;2.0382;-47.616000000002636
1551217966810;-0.7346;2.0382;-47.616000000002636
1551217966829;-0.7346;2.0382;-47.616000000002636
1551217966851;-0.7346;2.0382;-47.616000000002636
1551217966870;-0.7346;2.0382;-47.616000000002636
1551217966890;-0.7346;2.0382;-47.616000000002636
1551217966910;-0.7346;2.0382;-47.616000000002636
1551217966930;-0.7346;2.0382;-47.616000000002636
1551217966950;-0.7346;2.0382;-47.616000000002636
1551217966970;-0.7346;2.0382;-47.616000000002636
1551217966990;-0.7346;2.0382;-47.616000000002636
1551217967010;-0.7346;2.0382;-47.616000000002636
1551217967030;-0.7346;2.0382;-47.616000000002636
1551217967050;-0.7346;2.0382;-47.616000000002636
1551217967071;-0.7346;2.0382;-47.616000000002636
1551217967091;-0.7346;2.0382;-47.616000000002636
1551217967111;-0.7346;2.0382;-47.616000000002636
1551217967130;-0.7346;2.0382;-47.616000000002636
1551217967151;-0.7346;2.0382;-47.616000000002636
1551217967195;-0.7346;2.0382;-47.616000000002636
1551217967209;-0.7346;2.0382;-47.616000000002636
1551217967229;-0.7346;2.0382;-47.616000000002636
1551217967250;-0.7346;2.0382;-47.616000000002636
1551217967270;-0.7346;2.0382;-47.616000000002636
1551217967291;-0.7346;2.0382;-47.616000000002636
1551217967310;-0.7346;2.0382;-47.616000000002636
1551217967329;-0.7346;2.0382;-47.616000000002636
1551217967350;-0.7346;2.0382;-47.616000000002636
1551217967369;-0.7346;2.0382;-47.616000000002636
1551217967389;-0.7346;2.0382;-47.616000000002636
1551217967410;-0.7346;2.0382;-47.616000000002636
1551217967430;-0.7346;2.0382;-47.616000000002636
1551217967450;-0.7346;2.0382;-47.616000000002636
1551217967471;-0.7346;2.0382;-47.616000000002636
1551217967491;-0.7346;2.0382;-47.616000000002636
1551217967511;-0.7346;2.0382;-47.616000000002636
1551217967530;-0.7346;2.0382;-47.616000000002636
1551217967550;-0.7346;2.0382;-47.616000000002636
1551217967570;-0.7346;2.0382;-47.616000000002636
1551217967591;-0.7346;2.0382;-47.616000000002636
1551217967613;-0.7346;2.0382;-47.616000000002636
1551217967632;-0.7346;2.0382;-47.616000000002636
1551217967650;-0.7346;2.0382;-47.616000000002636
1551217967670;-0.7346;2.0382;-47.616000000002636
1551217967690;-0.7346;2.0382;-47.616000000002636
1551217967710;-0.7346;2.0382;-47.616000000002636
1551217967730;-0.7346;2.0382;-47.616000000002636
1551217967751;-0.7346;2.0382;-47.616000000002636
1551217967771;-0.7346;2.0382;-47.616000000002636
1551217967790;-0.7346;2.0382;-47.616000000002636
1551217967811;-0.7346;2.0382;-47.616000000002636
1551217967832;-0.7346;2.0382;-47.616000000002636
1551217967850;-0.7346;2.0382;-47.616000000002636
1551217967870;-0.7346;2.0382;-47.616000000002636
1551217967890;-0.7346;2.0382;-47.616000000002636
1551217967910;-0.7346;2.0382;-47.616000000002636
1551217967931;-0.7346;2.0382;-47.616000000002636
1551217967950;-0.7346;2.0382;-47.616000000002636
1551217967971;-0.7346;2.0382;-47.616000000002636
1551217967990;-0.7346;2.0382;-47.616000000002636
1551217968013;-0.7346;2.0382;-47.616000000002636
1551217968033;-0.7346;2.0382;-47.616000000002636
1551217968050;-0.7346;2.0382;-47.616000000002636
1551217968070;-0.7346;2.0382;-47.616000000002636
1551217968091;-0.7346;2.0382;-47.616000000002636
1551217968110;-0.7346;2.0382;-47.616000000002636
1551217968130;-0.7346;2.0382;-47.616000000002636
1551217968151;-0.7346;2.0382;-47.616000000002636
1551217968193;-0.7346;2.0382;-47.616000000002636
1551217968210;-0.7346;2.0382;-47.616000000002636
1551217968230;-0.7346;2.0382;-47.616000000002636
1551217968251;-0.7346;2.0382;-47.616000000002636
1551217968270;-0.7346;2.0382;-47.616000000002636
1551217968291;-0.7346;2.0382;-47.616000000002636
1551217968312;-0.7346;2.0382;-47.616000000002636
1551217968331;-0.7346;2.0382;-47.616000000002636
1551217968350;-0.7346;2.0382;-47.616000000002636
1551217968370;-0.7346;2.0382;-47.616000000002636
1551217968391;-0.7346;2.0382;-47.616000000002636
1551217968410;-0.7346;2.0382;-47.616000000002636
1551217968430;-0.7346;2.0382;-47.616000000002636
1551217968450;-0.7346;2.0382;-47.616000000002636
1551217968470;-0.7346;2.0382;-47.616000000002636
1551217968490;-0.7346;2.0382;-47.616000000002636
1551217968511;-0.7346;2.0382;-47.616000000002636
1551217968530;-0.7346;2.0382;-47.616000000002636
1551217968550;-0.7346;2.0382;-47.616000000002636
1551217968569;-0.7346;2.0382;-47.616000000002636
1551217968590;-0.7346;2.0382;-47.616000000002636
1551217968613;-0.7346;2.0382;-47.616000000002636
1551217968631;-0.7346;2.0382;-47.616000000002636
1551217968651;-0.7346;2.0382;-47.616000000002636
