timestamp;x;y;theta
1551815488371;-0.7346;-0.8558;0
1551815488391;-0.7346;-0.8558;0
1551815488412;-0.7346;-0.8558;0
1551815488432;-0.7346;-0.8558;0
1551815488453;-0.7346;-0.8558;0
1551815488471;-0.7346;-0.8558;0
1551815488491;-0.7346;-0.8558;0
1551815488512;-0.7346;-0.8558;0
1551815488532;-0.7346;-0.8558;0
1551815488552;-0.7346;-0.8558;0
1551815488572;-0.7346;-0.8558;0
1551815488592;-0.7346;-0.8558;0
1551815488611;-0.7346;-0.8558;0
1551815488632;-0.7346;-0.8558;0
1551815488653;-0.7346;-0.8558;0
1551815488671;-0.7346;-0.8558;0
1551815488691;-0.7346;-0.8558;0
1551815488712;-0.7346;-0.8558;0
1551815488731;-0.7346;-0.8558;0
1551815488751;-0.7346;-0.8558;0
1551815488772;-0.7346;-0.8558;0
1551815488791;-0.7346;-0.8558;0
1551815488811;-0.7346;-0.8558;0
1551815488832;-0.7346;-0.8558;0
1551815488851;-0.7346;-0.8558;0
1551815488872;-0.7346;-0.8558;0
1551815488891;-0.7346;-0.8558;0
1551815488912;-0.7346;-0.8558;0
1551815488931;-0.7346;-0.8558;0
1551815488952;-0.7346;-0.8558;0
1551815488971;-0.7346;-0.8558;0
1551815488994;-0.7346;-0.8558;0
1551815489013;-0.7346;-0.8558;0
1551815489039;-0.7346;-0.8558;0
1551815489052;-0.7346;-0.8558;0
1551815489073;-0.7346;-0.8558;0
1551815489093;-0.7346;-0.8558;0
1551815489111;-0.7346;-0.8558;0
1551815489133;-0.7346;-0.8558;0
1551815489154;-0.7346;-0.8558;0
1551815489171;-0.7346;-0.8558;0
1551815489192;-0.7346;-0.8558;0
1551815489211;-0.7346;-0.8558;0
1551815489233;-0.7346;-0.8558;0
1551815489252;-0.7346;-0.8558;0
1551815489271;-0.7346;-0.8558;0
1551815489292;-0.7346;-0.8558;0
1551815489313;-0.7346;-0.8558;0
1551815489331;-0.7346;-0.8558;0
1551815489352;-0.7346;-0.8558;0
1551815489371;-0.7346;-0.8558;0
1551815489391;-0.7346;-0.8558;0
1551815489412;-0.7346;-0.8558;0
1551815489432;-0.7346;-0.8558;0
1551815489452;-0.7346;-0.8558;0
1551815489471;-0.7346;-0.8558;0
1551815489492;-0.7346;-0.8558;0
1551815489512;-0.7346;-0.8558;0
1551815489532;-0.7346;-0.8558;0
1551815489551;-0.7346;-0.8558;0
1551815489572;-0.7346;-0.8558;0
1551815489592;-0.7346;-0.8558;0
1551815489613;-0.7346;-0.8558;0
1551815489632;-0.7346;-0.8558;0
1551815489652;-0.7346;-0.8558;0
1551815489672;-0.7346;-0.8558;0
1551815489695;-0.7346;-0.8558;0
1551815489711;-0.7346;-0.8558;0
1551815489732;-0.7346;-0.8558;0
1551815489752;-0.7346;-0.8558;0
1551815489772;-0.7346;-0.8558;0
1551815489791;-0.7346;-0.8558;0
1551815489812;-0.7346;-0.8558;0
1551815489831;-0.7346;-0.8558;0
1551815489852;-0.7346;-0.8558;0
1551815489872;-0.7346;-0.8558;0
1551815489893;-0.7346;-0.8558;0
1551815489912;-0.7346;-0.8558;0
1551815489933;-0.7346;-0.8558;0
1551815489951;-0.7346;-0.8558;0
1551815489971;-0.7346;-0.8558;0.5200000000000002
1551815489991;-0.7346;-0.8558;1.0400000000000007
1551815490011;-0.7346;-0.8558;1.5600000000000012
1551815490031;-0.7346;-0.8558;2.080000000000001
1551815490052;-0.7346;-0.8558;2.599999999999997
1551815490072;-0.7346;-0.8558;3.119999999999993
1551815490092;-0.7346;-0.8558;3.639999999999989
1551815490112;-0.7346;-0.8558;4.159999999999985
1551815490132;-0.7346;-0.8558;4.679999999999981
1551815490152;-0.7346;-0.8558;5.199999999999977
1551815490173;-0.7346;-0.8558;5.719999999999973
1551815490191;-0.7346;-0.8558;6.239999999999969
1551815490211;-0.7346;-0.8558;6.759999999999965
1551815490232;-0.7346;-0.8558;7.279999999999961
1551815490251;-0.7346;-0.8558;7.799999999999957
1551815490271;-0.7346;-0.8558;8.319999999999954
1551815490292;-0.7346;-0.8558;8.83999999999995
1551815490312;-0.7346;-0.8558;9.359999999999946
1551815490332;-0.7346;-0.8558;9.879999999999942
1551815490352;-0.7346;-0.8558;10.399999999999938
1551815490371;-0.7346;-0.8558;10.919999999999934
1551815490394;-0.7346;-0.8558;11.43999999999993
1551815490411;-0.7346;-0.8558;11.959999999999926
1551815490432;-0.7346;-0.8558;12.479999999999922
1551815490452;-0.7346;-0.8558;12.999999999999918
1551815490471;-0.7346;-0.8558;13.519999999999914
1551815490492;-0.7346;-0.8558;14.03999999999991
1551815490511;-0.7346;-0.8558;14.559999999999906
1551815490531;-0.7346;-0.8558;15.079999999999902
1551815490552;-0.7346;-0.8558;15.599999999999898
1551815490571;-0.7346;-0.8558;16.119999999999894
1551815490593;-0.7346;-0.8558;16.63999999999989
1551815490613;-0.7346;-0.8558;17.159999999999886
1551815490632;-0.7346;-0.8558;17.679999999999882
1551815490652;-0.7346;-0.8558;18.19999999999988
1551815490672;-0.7346;-0.8558;18.719999999999875
1551815490692;-0.7346;-0.8558;19.23999999999987
1551815490712;-0.7346;-0.8558;19.759999999999867
1551815490731;-0.7346;-0.8558;20.279999999999863
1551815490752;-0.7346;-0.8558;20.79999999999986
1551815490772;-0.7346;-0.8558;21.319999999999855
1551815490792;-0.7346;-0.8558;21.83999999999985
1551815490811;-0.7346;-0.8558;22.359999999999847
1551815490832;-0.7346;-0.8558;22.879999999999843
1551815490853;-0.7346;-0.8558;23.39999999999984
1551815490871;-0.7346;-0.8558;23.919999999999835
1551815490892;-0.7346;-0.8558;24.43999999999983
1551815490913;-0.7346;-0.8558;24.959999999999827
1551815490933;-0.7346;-0.8558;25.479999999999823
1551815490951;-0.7346;-0.8558;25.99999999999982
1551815490971;-0.7346;-0.8558;26.023999999999834
1551815490992;-0.7346;-0.8558;26.04799999999985
1551815491012;-0.7346;-0.8558;26.071999999999864
1551815491037;-0.7346;-0.8558;26.09599999999988
1551815491053;-0.7346;-0.8558;26.119999999999894
1551815491073;-0.7346;-0.8558;26.14399999999991
1551815491092;-0.7346;-0.8558;26.167999999999925
1551815491113;-0.7346;-0.8558;26.19199999999994
1551815491131;-0.7346;-0.8558;26.215999999999955
1551815491152;-0.7346;-0.8558;26.23999999999997
1551815491172;-0.7346;-0.8558;26.263999999999985
1551815491192;-0.7346;-0.8558;26.288
1551815491212;-0.7346;-0.8558;26.312000000000015
1551815491232;-0.7346;-0.8558;26.33600000000003
1551815491251;-0.7346;-0.8558;26.360000000000046
1551815491272;-0.7346;-0.8558;26.38400000000006
1551815491291;-0.7346;-0.8558;26.408000000000076
1551815491312;-0.7346;-0.8558;26.43200000000009
1551815491331;-0.7346;-0.8558;26.456000000000106
1551815491351;-0.7346;-0.8558;26.48000000000012
1551815491372;-0.7346;-0.8558;26.504000000000136
1551815491393;-0.7346;-0.8558;26.52800000000015
1551815491413;-0.7346;-0.8558;26.552000000000167
1551815491432;-0.7346;-0.8558;26.57600000000018
1551815491452;-0.7346;-0.8558;26.600000000000197
1551815491472;-0.7346;-0.8558;26.624000000000212
1551815491491;-0.7346;-0.8558;26.648000000000227
1551815491512;-0.7346;-0.8558;26.672000000000242
1551815491532;-0.7346;-0.8558;26.696000000000257
1551815491552;-0.7346;-0.8558;26.720000000000272
1551815491571;-0.7346;-0.8558;26.744000000000288
1551815491591;-0.7346;-0.8558;26.768000000000303
1551815491613;-0.7346;-0.8558;26.792000000000318
1551815491631;-0.7346;-0.8558;26.816000000000333
1551815491651;-0.7346;-0.8558;26.840000000000348
1551815491672;-0.7346;-0.8558;26.864000000000363
1551815491692;-0.7346;-0.8558;26.88800000000038
1551815491712;-0.7346;-0.8558;26.912000000000393
1551815491732;-0.7346;-0.8558;26.93600000000041
1551815491752;-0.7346;-0.8558;26.960000000000424
1551815491771;-0.7346;-0.8558;26.98400000000044
1551815491792;-0.7346;-0.8558;27.008000000000454
1551815491812;-0.7346;-0.8558;27.03200000000047
1551815491832;-0.7346;-0.8558;27.056000000000484
1551815491852;-0.7346;-0.8558;27.0800000000005
1551815491871;-0.7346;-0.8558;27.104000000000514
1551815491891;-0.7346;-0.8558;27.12800000000053
1551815491913;-0.7346;-0.8558;27.152000000000545
1551815491931;-0.7346;-0.8558;27.17600000000056
1551815491952;-0.7346;-0.8558;27.200000000000575
1551815491971;-0.7346;-0.8558;27.192000000000593
1551815491991;-0.7346;-0.8558;27.184000000000612
1551815492012;-0.7346;-0.8558;27.17600000000063
1551815492038;-0.7346;-0.8558;27.16800000000065
1551815492051;-0.7346;-0.8558;27.160000000000668
1551815492073;-0.7346;-0.8558;27.152000000000687
1551815492093;-0.7346;-0.8558;27.144000000000705
1551815492112;-0.7346;-0.8558;27.136000000000724
1551815492132;-0.7346;-0.8558;27.128000000000743
1551815492152;-0.7346;-0.8558;27.12000000000076
1551815492172;-0.7346;-0.8558;27.11200000000078
1551815492191;-0.7346;-0.8558;27.1040000000008
1551815492211;-0.7346;-0.8558;27.096000000000817
1551815492231;-0.7346;-0.8558;27.088000000000836
1551815492251;-0.7346;-0.8558;27.080000000000854
1551815492273;-0.7346;-0.8558;27.072000000000873
1551815492291;-0.7346;-0.8558;27.064000000000892
1551815492311;-0.7346;-0.8558;27.05600000000091
1551815492333;-0.7346;-0.8558;27.04800000000093
1551815492352;-0.7346;-0.8558;27.040000000000948
1551815492371;-0.7346;-0.8558;27.032000000000966
1551815492391;-0.7346;-0.8558;27.024000000000985
1551815492412;-0.7346;-0.8558;27.016000000001004
1551815492431;-0.7346;-0.8558;27.008000000001022
1551815492452;-0.7346;-0.8558;27.00000000000104
1551815492471;-0.7346;-0.8558;26.99200000000106
1551815492491;-0.7346;-0.8558;26.98400000000108
1551815492512;-0.7346;-0.8558;26.976000000001097
1551815492532;-0.7346;-0.8558;26.968000000001116
1551815492552;-0.7346;-0.8558;26.960000000001134
1551815492572;-0.7346;-0.8558;26.952000000001153
1551815492591;-0.7346;-0.8558;26.94400000000117
1551815492611;-0.7346;-0.8558;26.93600000000119
1551815492632;-0.7346;-0.8558;26.92800000000121
1551815492651;-0.7346;-0.8558;26.920000000001227
1551815492674;-0.7346;-0.8558;26.912000000001246
1551815492691;-0.7346;-0.8558;26.904000000001265
1551815492711;-0.7346;-0.8558;26.896000000001283
1551815492733;-0.7346;-0.8558;26.888000000001302
1551815492752;-0.7346;-0.8558;26.88000000000132
1551815492772;-0.7346;-0.8558;26.87200000000134
