timestamp;x;y;theta
1551219264084;-0.7368000000000144;2.0382;-93.92800000000129
1551219264102;-0.7368000000000144;2.0382;-93.92800000000129
1551219264120;-0.7368000000000144;2.0382;-93.92800000000129
1551219264143;-0.7368000000000144;2.0382;-93.92800000000129
1551219264161;-0.7368000000000144;2.0382;-93.92800000000129
1551219264180;-0.7368000000000144;2.0382;-93.92800000000129
1551219264202;-0.7368000000000144;2.0382;-93.92800000000129
1551219264220;-0.7368000000000144;2.0382;-93.92800000000129
1551219264240;-0.7368000000000144;2.0382;-93.92800000000129
1551219264260;-0.7368000000000144;2.0382;-93.92800000000129
1551219264280;-0.7368000000000144;2.0382;-93.92800000000129
1551219264300;-0.7368000000000144;2.0382;-93.92800000000129
1551219264322;-0.7368000000000144;2.0382;-93.92800000000129
1551219264341;-0.7368000000000144;2.0382;-93.92800000000129
1551219264360;-0.7368000000000144;2.0382;-93.92800000000129
1551219264380;-0.7368000000000144;2.0382;-93.92800000000129
1551219264401;-0.7368000000000144;2.0382;-93.92800000000129
1551219264420;-0.7368000000000144;2.0382;-93.92800000000129
1551219264440;-0.7368000000000144;2.0382;-93.92800000000129
1551219264460;-0.7368000000000144;2.0382;-93.92800000000129
1551219264480;-0.7368000000000144;2.0382;-93.92800000000129
1551219264500;-0.7368000000000144;2.0382;-93.92800000000129
1551219264520;-0.7368000000000144;2.0382;-93.92800000000129
1551219264541;-0.7368000000000144;2.0382;-93.92800000000129
1551219264560;-0.7368000000000144;2.0382;-93.92800000000129
1551219264580;-0.7368000000000144;2.0382;-93.92800000000129
1551219264600;-0.7368000000000144;2.0382;-93.92800000000129
1551219264620;-0.7368000000000144;2.0382;-93.92800000000129
1551219264640;-0.7368000000000144;2.0382;-93.92800000000129
1551219264660;-0.7368000000000144;2.0382;-93.92800000000129
1551219264682;-0.7368000000000144;2.0382;-93.92800000000129
1551219264700;-0.7368000000000144;2.0382;-93.92800000000129
1551219264755;-0.7368000000000144;2.0382;-93.92800000000129
1551219264760;-0.7368000000000144;2.0382;-93.92800000000129
1551219264781;-0.7368000000000144;2.0382;-93.92800000000129
1551219264800;-0.7368000000000144;2.0382;-93.92800000000129
1551219264821;-0.7368000000000144;2.0382;-93.92800000000129
1551219264841;-0.7368000000000144;2.0382;-93.92800000000129
1551219264860;-0.7368000000000144;2.0382;-93.92800000000129
1551219264880;-0.7368000000000144;2.0382;-93.92800000000129
1551219264899;-0.7368000000000144;2.0382;-93.92800000000129
1551219264920;-0.7368000000000144;2.0382;-93.92800000000129
1551219264942;-0.7368000000000144;2.0382;-93.92800000000129
1551219264960;-0.7368000000000144;2.0382;-93.92800000000129
1551219264980;-0.7368000000000144;2.0382;-93.92800000000129
1551219265000;-0.7368000000000144;2.0382;-93.92800000000129
1551219265021;-0.7368000000000144;2.0382;-93.92800000000129
1551219265043;-0.7368000000000144;2.0382;-93.92800000000129
1551219265060;-0.7368000000000144;2.0382;-93.92800000000129
1551219265080;-0.7368000000000144;2.0382;-93.92800000000129
1551219265101;-0.7368000000000144;2.0382;-93.92800000000129
1551219265120;-0.7368000000000144;2.0382;-93.92800000000129
1551219265142;-0.7368000000000144;2.0382;-93.92800000000129
1551219265161;-0.7368000000000144;2.0382;-93.92800000000129
1551219265181;-0.7368000000000144;2.0382;-93.92800000000129
1551219265200;-0.7368000000000144;2.0382;-93.92800000000129
1551219265220;-0.7368000000000144;2.0382;-93.92800000000129
1551219265242;-0.7368000000000144;2.0382;-93.92800000000129
